event_id,timestamp,satellite_id,x_km,y_km,z_km,distance_km,relative_speed,range_rate,hist_close_count,collision_probability,risk_tier,date,hour,day_of_week,week_number,month
133,2025-01-03 18:00:00,SAT_A,-3383.4058677136354,-132.28318363626477,599.3722670076395,9.361940901448907,3.217814817858675,3.821163882476244,2,0.0024956620176565,Medium,2025-01-03,18,Friday,1,January
134,2025-01-03 18:30:00,SAT_A,-1208.2975874227575,-1046.0097939169282,-1206.511604810794,15.896212502986408,1.5901701631011027,-4.945674535754973,2,0.0054127705706238,High,2025-01-03,18,Friday,1,January
135,2025-01-03 19:00:00,SAT_A,5380.664134381497,-5735.308868470249,-1640.75981868726,15.553188549866734,1.131419523038138,3.991618756172091,8,0.0002929979298574,Low,2025-01-03,19,Friday,1,January
136,2025-01-03 19:30:00,SAT_A,1338.3734823415816,-5559.895534863847,-254.69383834632208,5.749205822934838,5.227674005808688,-2.452788275302822,5,0.0087042816769086,High,2025-01-03,19,Friday,1,January
137,2025-01-03 20:00:00,SAT_A,-4075.185496279688,4685.219366175357,-581.4027241211907,12.49637945459294,10.467647509823076,1.042099762538859,8,0.0038618166396678,Medium,2025-01-03,20,Friday,1,January
138,2025-01-03 20:30:00,SAT_A,-2454.2172099399395,-4628.644470568398,1608.9563776359282,0.5671594671726555,13.389116755569948,-4.692808096947978,3,0.0046320971032702,Medium,2025-01-03,20,Friday,1,January
139,2025-01-03 21:00:00,SAT_A,5160.3324571533085,-6613.131750955982,220.4585577207513,18.17670768646133,10.086888628389277,1.5686578150105026,7,0.0070229304324475,High,2025-01-03,21,Friday,1,January
140,2025-01-03 21:30:00,SAT_A,-209.89858616067795,-3645.9730993547614,331.0649614553863,10.129139555012914,0.6889701278872459,4.12885810471532,5,0.0069543945337844,High,2025-01-03,21,Friday,1,January
141,2025-01-03 22:00:00,SAT_A,1537.834577594118,5227.431923183274,2911.9504722516285,8.047559050721942,5.048714370915219,3.9921636625357433,7,0.003781460356177,Medium,2025-01-03,22,Friday,1,January
142,2025-01-03 22:30:00,SAT_A,-5284.1983942416055,-680.4309236756317,2407.42252649006,13.30440090386898,3.361839804070788,-3.372071827254836,7,0.00087933886911,Low,2025-01-03,22,Friday,1,January
143,2025-01-03 23:00:00,SAT_A,2813.36042432254,4947.2606008700295,1276.0747956751038,8.636214497980971,4.548124521214249,3.1755811233954496,2,0.0007205195086697,Low,2025-01-03,23,Friday,1,January
144,2025-01-03 23:30:00,SAT_A,-114.46304062695344,-5338.904946970891,-1550.437090701546,9.671015130932028,5.675595888444259,-4.476159010932779,7,0.0024168448967608,Medium,2025-01-03,23,Friday,1,January
145,2025-01-04 00:00:00,SAT_A,215.8464879393323,3645.44823969816,2866.9725618481016,4.416394048382244,12.683434527113953,0.20478289114918,8,0.0073558977116008,High,2025-01-04,0,Saturday,1,January
146,2025-01-04 00:30:00,SAT_A,-6539.4424014315855,5794.72342827064,-2819.3179574973897,9.679359038911082,11.959087898276715,2.119840019880428,4,0.0058022325945213,High,2025-01-04,0,Saturday,1,January
147,2025-01-04 01:00:00,SAT_A,-2147.6024785767117,6124.635682261531,-2969.4879047910504,0.9543435105060188,12.067332571622352,2.368919611287459,3,0.0036634203174765,Medium,2025-01-04,1,Saturday,1,January
148,2025-01-04 01:30:00,SAT_A,5342.192116978295,-402.3327049216096,1603.7620200805777,13.467595774405575,12.39193933852422,0.6228069566138403,9,0.0016805028250249,Medium,2025-01-04,1,Saturday,1,January
149,2025-01-04 02:00:00,SAT_A,-5608.397982253286,3622.3275866823783,-1654.368425533867,16.674353557028798,6.809814844466358,-0.7321896687539411,7,0.0018388885275751,Medium,2025-01-04,2,Saturday,1,January
150,2025-01-04 02:30:00,SAT_A,3299.195669964811,2242.8650989059843,1489.114866527122,11.2547115686717,7.160895883631653,2.0696786323660987,3,0.000662544710845,Low,2025-01-04,2,Saturday,1,January
151,2025-01-04 03:00:00,SAT_A,4020.387080677229,4242.043513890685,-611.2364916188153,0.786463868817053,3.900478659947892,1.284275251194079,3,0.0014494001730152,Medium,2025-01-04,3,Saturday,1,January
152,2025-01-04 03:30:00,SAT_A,-5200.701777039863,-1098.627334900266,1183.3268167381011,18.754866603691944,12.643752096764972,1.2238612301904697,8,0.0029342051376141,Medium,2025-01-04,3,Saturday,1,January
153,2025-01-04 04:00:00,SAT_A,6119.835788315766,-4039.3311423413898,2295.201347022496,1.4933987739993355,2.863361736070949,-1.586703325175591,9,0.0053741095017778,High,2025-01-04,4,Saturday,1,January
154,2025-01-04 04:30:00,SAT_A,-2503.6536406264117,419.0075949555703,2856.6451567657004,12.780494606000191,6.201527148440465,1.205439137756148,2,0.0039600978231666,Medium,2025-01-04,4,Saturday,1,January
155,2025-01-04 05:00:00,SAT_A,-4603.558482748671,-5235.229993170938,-1270.5283940149843,9.690150031978494,1.721474442269222,-0.0659035923971487,2,0.0044535455564418,Medium,2025-01-04,5,Saturday,1,January
156,2025-01-04 05:30:00,SAT_A,5786.106941077525,-5054.010145687848,492.9852721016828,3.3057050527241936,5.836980103051711,-0.7491333756308034,3,0.0074038372933998,High,2025-01-04,5,Saturday,1,January
157,2025-01-04 06:00:00,SAT_A,6645.567823986286,-5724.16663006462,-2504.3771663082694,2.6883885670402066,0.420251308191206,3.978496001856192,8,0.0093107609453791,High,2025-01-04,6,Saturday,1,January
158,2025-01-04 06:30:00,SAT_A,4083.105073547149,4593.249562843528,-1020.500824124644,17.333361889685087,12.87756945739362,-3.8853623448195473,1,0.0027063093371797,Medium,2025-01-04,6,Saturday,1,January
159,2025-01-04 07:00:00,SAT_A,5095.274878422173,-1711.5371675428105,-2414.370729218956,17.353447806190946,12.214029158069756,-1.6064239539387657,0,0.0054057402710819,High,2025-01-04,7,Saturday,1,January
160,2025-01-04 07:30:00,SAT_A,2980.5551538736527,-5881.654670570595,1137.8871864222838,1.0859924740317672,2.483990264020451,3.144633685510229,0,0.0046609410896763,Medium,2025-01-04,7,Saturday,1,January
161,2025-01-04 08:00:00,SAT_A,6623.268451649983,-6169.414046123373,2085.8529317850043,13.39553837066962,6.057903020263116,0.5031664440474106,1,6.683804430234308e-05,Low,2025-01-04,8,Saturday,1,January
162,2025-01-04 08:30:00,SAT_A,-3766.269224822612,5525.17867951995,2603.75491180649,8.199189074106942,13.920672006472785,0.7140819283632922,8,0.0037182844994577,Medium,2025-01-04,8,Saturday,1,January
163,2025-01-04 09:00:00,SAT_A,5267.965191559308,6754.392560924178,-1927.359197138899,3.618567709335084,3.069403767112593,-0.48430454879517,3,0.0012220706409597,Medium,2025-01-04,9,Saturday,1,January
164,2025-01-04 09:30:00,SAT_A,1793.0444609149235,-4840.034684610584,-2292.344814780644,3.390945696641145,6.794161419645636,3.3903867325370545,3,0.007068783549757,High,2025-01-04,9,Saturday,1,January
165,2025-01-04 10:00:00,SAT_A,-6553.126056620908,-6920.23756309875,270.81870443323714,10.06539642024969,12.664718253092218,-0.9373845903832754,9,0.0043806859834573,Medium,2025-01-04,10,Saturday,1,January
166,2025-01-04 10:30:00,SAT_A,3430.0866603352843,-1982.6845965249431,-1518.0020178404409,10.272952249067254,6.760966546986034,-3.930995963836875,6,0.0079707327897544,High,2025-01-04,10,Saturday,1,January
167,2025-01-04 11:00:00,SAT_A,-6762.583455904056,2135.171665842281,960.6932388487484,10.378771816371788,4.193100320801341,2.708744858170803,1,0.0080761185543194,High,2025-01-04,11,Saturday,1,January
168,2025-01-04 11:30:00,SAT_A,-5361.566658316373,-1083.3120182898292,-805.3061445281783,13.683602869194916,9.424475144945712,1.9904818397984456,8,0.0012559697232721,Medium,2025-01-04,11,Saturday,1,January
169,2025-01-04 12:00:00,SAT_A,-5191.66031369523,-5746.297497516228,-2821.9213273345026,16.311114352939068,12.089206649369672,-2.0595700069647305,4,0.0013612901674258,Medium,2025-01-04,12,Saturday,1,January
170,2025-01-04 12:30:00,SAT_A,-3465.77510404125,-1942.431421508897,505.8639676988169,2.8613378112061008,5.714475958403781,-1.2890729649343768,5,0.0052631706093113,High,2025-01-04,12,Saturday,1,January
171,2025-01-04 13:00:00,SAT_A,1319.4236808667338,-4290.727774587873,2568.1484016500863,12.093498495002926,6.647483642341576,-2.5449214350619838,2,0.009175798962801,High,2025-01-04,13,Saturday,1,January
172,2025-01-04 13:30:00,SAT_A,3995.576606030911,-643.1812915059927,499.2050184529262,4.146104773485442,7.298196862240916,0.0535890307443143,2,0.0086961226652547,High,2025-01-04,13,Saturday,1,January
173,2025-01-04 14:00:00,SAT_A,-3602.773075998029,-2481.1208525646525,-157.92686911189912,0.6412739458667699,12.273307910279112,1.0366726269988833,5,0.0056329509009512,High,2025-01-04,14,Saturday,1,January
174,2025-01-04 14:30:00,SAT_A,-2642.0784329532808,4934.6856448702,625.0423977666214,19.10382642202735,9.212931183420002,-3.37724880757025,6,0.0061837987717304,High,2025-01-04,14,Saturday,1,January
175,2025-01-04 15:00:00,SAT_A,-3808.962528135145,5137.314782276255,-2329.082459912588,4.636929371558152,10.5916404446961,-3.9909038703447552,3,0.0068015636493035,High,2025-01-04,15,Saturday,1,January
176,2025-01-04 15:30:00,SAT_A,-1009.8514182996804,-1593.2959253006593,1057.4676148942558,12.556815339727752,12.71839116691154,-0.4335449765223531,1,0.0056266227746762,High,2025-01-04,15,Saturday,1,January
177,2025-01-04 16:00:00,SAT_A,-2117.9124925200585,6732.163734713804,-1097.5716388405042,16.488485343781583,11.43716599779971,4.017021399301452,4,0.0036331803932061,Medium,2025-01-04,16,Saturday,1,January
178,2025-01-04 16:30:00,SAT_A,-5458.814452749431,-6524.3963556485805,-2235.076318818896,11.710405503297975,7.51525717111071,3.6958795803545454,3,0.0070905997374152,High,2025-01-04,16,Saturday,1,January
179,2025-01-04 17:00:00,SAT_A,528.9262267182239,-610.510831755314,558.7226147314191,11.768869834547823,4.638331864941559,-3.278419572786442,4,0.0013103558812034,Medium,2025-01-04,17,Saturday,1,January
180,2025-01-04 17:30:00,SAT_A,4405.085082582349,-223.90675218819524,1782.4650757937488,2.1065278415801245,5.285082208820123,1.8361745544026675,3,0.0088565599613466,High,2025-01-04,17,Saturday,1,January
181,2025-01-04 18:00:00,SAT_A,-3616.196386811519,6951.655628176097,2312.20384009298,9.52482338977619,11.235348662159993,-2.585247584334287,2,0.0069582817642439,High,2025-01-04,18,Saturday,1,January
182,2025-01-04 18:30:00,SAT_A,-3199.59250575088,3741.8878646248304,2717.8823157314,3.437065255683239,1.6206216948326522,0.4363000062172384,6,0.0052141974602163,High,2025-01-04,18,Saturday,1,January
183,2025-01-04 19:00:00,SAT_A,-3374.3001900132303,-6753.688945407925,-2718.4877068503865,5.4042592814841495,3.305965534926296,-2.503901266231685,2,0.0087939314617307,High,2025-01-04,19,Saturday,1,January
184,2025-01-04 19:30:00,SAT_A,142.7423440315406,-4979.8123893347365,-1141.827895250858,6.003333830837106,5.347801195430617,2.1690964677979068,3,0.0071511929381859,High,2025-01-04,19,Saturday,1,January
185,2025-01-04 20:00:00,SAT_A,-4296.117127897055,5307.068498414155,-2238.7163700326428,15.654636519052591,1.0983576384515974,1.933721806588235,9,0.0003260383195678,Low,2025-01-04,20,Saturday,1,January
186,2025-01-04 20:30:00,SAT_A,6184.389655499799,3972.908178480724,-1033.655280593803,19.73676918192593,8.954311223885346,1.6890413323146278,3,0.0045226298411524,Medium,2025-01-04,20,Saturday,1,January
187,2025-01-04 21:00:00,SAT_A,3500.2600454709573,2365.262112563769,2317.222220021403,16.26123074302536,4.46056791586146,0.5083215620276214,9,0.0077188484892099,High,2025-01-04,21,Saturday,1,January
188,2025-01-04 21:30:00,SAT_A,-3865.7363795488586,-419.8588315812058,-235.9000755429188,11.22560937598559,12.026463436356757,-1.734207900172132,2,0.0063904375005166,High,2025-01-04,21,Saturday,1,January
189,2025-01-04 22:00:00,SAT_A,2951.163740179576,-4924.967868364883,-2203.5638728294034,12.563362627653332,8.949745562936526,2.704148443394506,0,0.0011704919811294,Medium,2025-01-04,22,Saturday,1,January
190,2025-01-04 22:30:00,SAT_A,5753.389610745349,-934.5584728876383,-707.0867221847034,3.8668891250250814,4.022521515028356,2.792282907530778,8,0.0016845937492262,Medium,2025-01-04,22,Saturday,1,January
191,2025-01-04 23:00:00,SAT_A,-4637.172662542938,-3361.702564680024,-175.52890433513085,18.664322221770767,7.616430559948009,-3.346488495164981,7,0.0022145177116327,Medium,2025-01-04,23,Saturday,1,January
192,2025-01-04 23:30:00,SAT_A,871.6662454464495,-4770.761712743086,-1608.0406495245566,12.401557774657554,2.93250199781216,-3.0278483508643337,4,0.00413361888042,Medium,2025-01-04,23,Saturday,1,January
193,2025-01-05 00:00:00,SAT_A,-5612.1117134186425,5396.864403068483,946.4491837554328,12.745335456735964,5.813023956346812,-3.0656118716196987,4,0.0011570548716472,Medium,2025-01-05,0,Sunday,1,January
194,2025-01-05 00:30:00,SAT_A,4558.144307784196,6120.515084891789,-2408.285010378684,6.255523548959251,10.063145733789046,4.610006319083219,4,0.0006532432304019,Low,2025-01-05,0,Sunday,1,January
195,2025-01-05 01:00:00,SAT_A,1973.6745760418817,-3315.885393362316,-2185.319725034865,11.537727251251432,3.6408532097918975,1.1344150489365656,2,0.0054335341396748,High,2025-01-05,1,Sunday,1,January
196,2025-01-05 01:30:00,SAT_A,-6204.955771663332,660.9446328842068,-47.82785127740635,4.999500761067799,5.826152598356478,-2.3208014614811545,5,0.0021975325924972,Medium,2025-01-05,1,Sunday,1,January
197,2025-01-05 02:00:00,SAT_A,-5885.15289589632,-4853.89583088851,-1566.1275429152786,17.530791692527032,10.77074582225138,2.8141845131249728,0,0.0012438575456756,Medium,2025-01-05,2,Sunday,1,January
198,2025-01-05 02:30:00,SAT_A,-2070.8506973527283,3950.279061326008,351.97880198589974,9.934778329490502,5.135110477026851,3.7837429688418,1,0.0065839012692566,High,2025-01-05,2,Sunday,1,January
199,2025-01-05 03:00:00,SAT_A,6808.152055001316,-2871.6180072009365,-2764.7765852321318,10.717822670967518,13.237083376971473,-2.5305630208759275,8,0.0008877767061404,Low,2025-01-05,3,Sunday,1,January
200,2025-01-05 03:30:00,SAT_A,3335.945628796288,6718.369230114453,2264.022061475824,10.078309201923654,2.4602905713949226,2.043984685516337,8,0.0009349631413057,Low,2025-01-05,3,Sunday,1,January
201,2025-01-01 00:00:00,SAT_B,6346.607119370192,-3779.290250743006,2592.448213847575,15.57250636261224,2.3808233535338763,1.49032395569305,3,0.0058095926473842,High,2025-01-01,0,Wednesday,1,January
202,2025-01-01 00:30:00,SAT_B,-6810.938411109848,5350.430907025244,163.26675418257446,8.745218789594393,12.622009777155093,-4.325437278257368,7,0.0028386099810114,Medium,2025-01-01,0,Wednesday,1,January
203,2025-01-01 01:00:00,SAT_B,-6090.457208347435,-4357.360704769319,-2342.954729005912,5.324180309515061,14.436481342532918,4.22257151607052,2,0.0059901665783463,High,2025-01-01,1,Wednesday,1,January
204,2025-01-01 01:30:00,SAT_B,860.6919500513495,2065.993769195969,1982.5358361076524,19.871760257878687,0.6734859282827494,-4.307576308928686,6,0.0059398859612426,High,2025-01-01,1,Wednesday,1,January
205,2025-01-01 02:00:00,SAT_B,5902.707935877463,-3212.462125207468,1328.055051468962,4.579039917983647,9.853825297323151,-3.5206286106830165,2,0.0008040916242211,Low,2025-01-01,2,Wednesday,1,January
206,2025-01-01 02:30:00,SAT_B,-6011.852445086478,-5515.902707064039,2304.451835576803,8.187268382658326,7.414455257316978,4.037987315030096,5,0.0067899353185096,High,2025-01-01,2,Wednesday,1,January
207,2025-01-01 03:00:00,SAT_B,-4728.58899799835,3906.087295209636,1960.355955198267,1.6810311691111324,10.27536655665493,4.221898951016335,4,0.0071470536264218,High,2025-01-01,3,Wednesday,1,January
208,2025-01-01 03:30:00,SAT_B,6077.666331322511,2335.5894254404684,2290.2364158591563,9.738039376812694,1.3395883161519313,0.4554688057047649,8,0.0097897337359534,High,2025-01-01,3,Wednesday,1,January
209,2025-01-01 04:00:00,SAT_B,1609.4809428609533,-6774.195392576576,-2932.151123064928,5.87949674485708,4.909699915896948,-3.802471389809976,6,0.0001248217370032,Low,2025-01-01,4,Wednesday,1,January
210,2025-01-01 04:30:00,SAT_B,-1059.2729656431366,5932.271481582908,-1138.2129024271298,1.8199029939865792,6.963221882788592,3.2545334157420456,7,0.0037144886531425,Medium,2025-01-01,4,Wednesday,1,January
211,2025-01-01 05:00:00,SAT_B,4407.824766208956,-1769.769616025921,874.4170398468018,4.297654946690229,12.007363741032668,-2.2399500655397158,4,0.008265091969379,High,2025-01-01,5,Wednesday,1,January
212,2025-01-01 05:30:00,SAT_B,4383.699422805044,5583.4201919841325,2837.3599809501084,2.0770465158320466,11.310775837526148,2.0955544442585525,4,0.00508453263704,High,2025-01-01,5,Wednesday,1,January
213,2025-01-01 06:00:00,SAT_B,884.8234849690743,2193.686427191064,-2894.5153503317374,9.839013788863925,14.62233796786665,0.7441199160606384,2,0.0031931119299489,Medium,2025-01-01,6,Wednesday,1,January
214,2025-01-01 06:30:00,SAT_B,5928.447382223452,-2656.7686044151724,-2037.4251942289768,4.228427660781077,5.241270101061135,1.194647854790336,2,0.0001967719258569,Low,2025-01-01,6,Wednesday,1,January
215,2025-01-01 07:00:00,SAT_B,2840.153404523728,-1489.0208207105434,2994.1503786137555,11.654835152013211,10.816141656445824,2.087924250004635,5,0.0079644163154278,High,2025-01-01,7,Wednesday,1,January
216,2025-01-01 07:30:00,SAT_B,5594.134548235479,6493.952707932895,-1256.4163623188394,6.39223304788112,11.071619068526434,-3.9779538282781033,8,0.0012090120147333,Medium,2025-01-01,7,Wednesday,1,January
217,2025-01-01 08:00:00,SAT_B,-5538.122511932263,6740.013457002573,2059.9006456607403,8.066788609045618,10.664084186407491,2.0598369685317666,7,0.0042886643066874,Medium,2025-01-01,8,Wednesday,1,January
218,2025-01-01 08:30:00,SAT_B,-5086.311709381424,-5676.394372507527,-2942.6278727889585,19.1608657585368,10.751465081990064,2.5624009752455805,0,0.0080474480337083,High,2025-01-01,8,Wednesday,1,January
219,2025-01-01 09:00:00,SAT_B,-1635.4327034564276,-2673.228618378788,-1057.272232878528,1.6864230591974936,4.655542787815353,-2.510549165361753,3,0.0076184627253744,High,2025-01-01,9,Wednesday,1,January
220,2025-01-01 09:30:00,SAT_B,-2449.7852483932056,6089.281254682457,2587.9060283500903,4.125987388519564,12.319266728620075,1.770078374735534,1,0.0037996423552617,Medium,2025-01-01,9,Wednesday,1,January
221,2025-01-01 10:00:00,SAT_B,-6698.328387980582,-667.9525240719995,-819.6069178644061,5.480211088909936,9.710477245622702,-0.016371853010872,3,0.0095421599877902,High,2025-01-01,10,Wednesday,1,January
222,2025-01-01 10:30:00,SAT_B,6655.109285818959,2984.8898420488968,2524.941933979668,15.19373448144885,4.421914552990146,-3.906907634467458,1,0.0029178686071454,Medium,2025-01-01,10,Wednesday,1,January
223,2025-01-01 11:00:00,SAT_B,-1624.0799109156278,2492.677075893691,1774.1178887438991,9.245535838777853,8.847918896541312,0.2906650842849974,6,0.0095915407349499,High,2025-01-01,11,Wednesday,1,January
224,2025-01-01 11:30:00,SAT_B,6868.346467965326,-381.86572525162137,2950.136701826138,6.778459615650634,13.182002754919386,-3.455656131132312,0,0.0081243912580072,High,2025-01-01,11,Wednesday,1,January
225,2025-01-01 12:00:00,SAT_B,-5518.753098030456,4449.854692150389,1639.8732582337134,11.407248707552611,8.811041872547964,-3.585037780867137,2,0.0031916814831633,Medium,2025-01-01,12,Wednesday,1,January
226,2025-01-01 12:30:00,SAT_B,6296.356431451166,-2995.6696731343923,1153.4782129340783,6.941842177714589,12.596514545659543,2.640723391418648,9,0.0071563669038327,High,2025-01-01,12,Wednesday,1,January
227,2025-01-01 13:00:00,SAT_B,3186.650986275423,3794.271185324633,1360.823407476847,1.904030228282984,14.66634414051067,-0.5593336132283211,5,0.0019929627079007,Medium,2025-01-01,13,Wednesday,1,January
228,2025-01-01 13:30:00,SAT_B,-3188.4355254621096,-188.54153567344477,1935.185386677132,12.263547736703014,8.310777176574948,1.6460247054017083,7,0.0045810031808228,Medium,2025-01-01,13,Wednesday,1,January
229,2025-01-01 14:00:00,SAT_B,4885.782750219776,-5839.26890143234,2869.304905522996,11.685223881270144,0.7481608468728944,1.2624560400369926,8,0.0013109726916111,Medium,2025-01-01,14,Wednesday,1,January
230,2025-01-01 14:30:00,SAT_B,-4561.57845890707,-3831.1344205343607,117.98600897160532,11.236095935951717,4.862703889277472,-1.8374079968010528,9,0.0030218500368981,Medium,2025-01-01,14,Wednesday,1,January
231,2025-01-01 15:00:00,SAT_B,-6963.5010470736615,3922.014876246396,-2844.4350401833294,13.460113193396388,5.231480492510525,-0.5176991531948669,7,0.0094797708623744,High,2025-01-01,15,Wednesday,1,January
232,2025-01-01 15:30:00,SAT_B,2719.782038512933,-6088.388489479583,1771.772882272775,9.4463066261496,1.634052559883992,3.4345267288844923,2,0.005006056623062,High,2025-01-01,15,Wednesday,1,January
233,2025-01-01 16:00:00,SAT_B,6293.78250507659,-5273.845332623901,1525.0738268079122,2.595115316690645,11.355471621310556,3.748196184633136,5,0.0034041643199136,Medium,2025-01-01,16,Wednesday,1,January
234,2025-01-01 16:30:00,SAT_B,-1346.3724929691743,6461.571092145477,-1708.8733934731206,7.386154179024849,1.555208164546692,-2.7918499359230675,4,0.0039080160082912,Medium,2025-01-01,16,Wednesday,1,January
235,2025-01-01 17:00:00,SAT_B,-2543.6461667982103,-4825.056974735593,144.31926343395617,14.54903157857128,2.8616653583428047,-0.3878417281950259,0,0.00461956430829,Medium,2025-01-01,17,Wednesday,1,January
236,2025-01-01 17:30:00,SAT_B,-798.6919504276748,-2437.243325731337,-2306.8331101974027,4.576967013484691,12.754189436214071,-1.3302963050123164,9,0.002775064571429,Medium,2025-01-01,17,Wednesday,1,January
237,2025-01-01 18:00:00,SAT_B,-5656.244986828717,3368.5161710120246,688.9505880585448,14.478614699938522,12.85233665927994,-0.4158055960965745,4,0.001079624521071,Medium,2025-01-01,18,Wednesday,1,January
238,2025-01-01 18:30:00,SAT_B,979.4084986792776,6821.361189883333,-640.5005793068976,14.732560848740029,7.852666921888336,4.440659789008265,8,0.0079878670066205,High,2025-01-01,18,Wednesday,1,January
239,2025-01-01 19:00:00,SAT_B,4780.298813679563,59.787741963336885,1094.6267372524885,6.725556824038056,6.079562886967912,4.281623831343971,3,0.0010308689987863,Medium,2025-01-01,19,Wednesday,1,January
240,2025-01-01 19:30:00,SAT_B,-4189.550630706568,2602.644937204139,-1539.763313637487,12.228891077765686,11.865839307373818,-4.857010666002692,1,0.001760298103118,Medium,2025-01-01,19,Wednesday,1,January
241,2025-01-01 20:00:00,SAT_B,-3529.328133700228,895.4053596417525,-2970.4269146835763,7.222017011195181,2.3627244457700973,4.284070329627284,8,0.0088631980635264,High,2025-01-01,20,Wednesday,1,January
242,2025-01-01 20:30:00,SAT_B,787.8365954221854,-250.38195562227796,-736.6738885333743,18.78036743373852,3.661295580579255,-2.178226514941856,9,0.0003605794018852,Low,2025-01-01,20,Wednesday,1,January
243,2025-01-01 21:00:00,SAT_B,-3526.6739002679333,-4752.704602013374,777.7946530578361,5.351214239355671,8.513505447944077,-3.2541709783755057,8,0.002480732498407,Medium,2025-01-01,21,Wednesday,1,January
244,2025-01-01 21:30:00,SAT_B,4975.301755059398,1328.860940659191,-1569.5060166494125,16.69546576632563,11.984469180385766,-3.7951756792587057,2,0.0070648898667421,High,2025-01-01,21,Wednesday,1,January
245,2025-01-01 22:00:00,SAT_B,6603.047936780184,-3020.2920548917605,-160.78443608056295,14.962742371575132,11.975507269756251,3.1422660247840923,4,0.0041289686692927,Medium,2025-01-01,22,Wednesday,1,January
246,2025-01-01 22:30:00,SAT_B,5833.013873189901,6448.732105876237,-1185.0938201536069,4.106325556704537,0.2954193445811103,1.1557523476935223,0,0.0006986909676195,Low,2025-01-01,22,Wednesday,1,January
247,2025-01-01 23:00:00,SAT_B,754.4421564681352,2663.2944172667776,1507.035217887954,4.206378037613869,6.12244235202604,-3.3583717044269115,9,0.0099081189291443,High,2025-01-01,23,Wednesday,1,January
248,2025-01-01 23:30:00,SAT_B,-6421.702024860582,2408.6488486388357,-1941.8065121305488,9.303602774062457,4.403552185877461,1.3605474914534712,0,0.0087166339041279,High,2025-01-01,23,Wednesday,1,January
249,2025-01-02 00:00:00,SAT_B,557.128349848771,2369.852696607859,-2682.5511699511144,4.199562037143059,8.371233960080152,1.7412717543297296,7,0.004919335651529,Medium,2025-01-02,0,Thursday,1,January
250,2025-01-02 00:30:00,SAT_B,-6323.816228225724,2372.7417177009647,-1330.3258343866028,8.575489230239247,11.101814886071898,4.292503282144216,8,0.0047782301395685,Medium,2025-01-02,0,Thursday,1,January
251,2025-01-02 01:00:00,SAT_B,5941.504039187872,-2504.370815515525,755.4621446650513,9.035854394481984,11.861592118208844,0.1711922105298366,6,0.0013132195100339,Medium,2025-01-02,1,Thursday,1,January
252,2025-01-02 01:30:00,SAT_B,3620.384446738424,-1509.3469746077426,-104.38756295357052,3.661015999390574,3.140820714033552,-4.369627150205076,4,0.0058542573571669,High,2025-01-02,1,Thursday,1,January
253,2025-01-02 02:00:00,SAT_B,5826.551055471433,6749.134996284945,2156.316357009542,5.918137072114069,6.0903785328847775,4.262592873784476,9,0.0037902536535372,Medium,2025-01-02,2,Thursday,1,January
254,2025-01-02 02:30:00,SAT_B,143.2337917777695,1196.3746490347603,-1004.5170775994224,0.3039489107349253,5.094144892876201,2.1132036076680114,6,0.0070106755232027,High,2025-01-02,2,Thursday,1,January
255,2025-01-02 03:00:00,SAT_B,-4051.338533309486,5840.191083949421,-2503.108915863636,14.412738330552608,2.288014261171297,0.7811676296314971,5,0.0038001754138148,Medium,2025-01-02,3,Thursday,1,January
256,2025-01-02 03:30:00,SAT_B,-893.7649980330871,-4150.817151871747,-2724.0383808040838,17.701672384793337,2.544585186506817,-3.730143198393145,6,0.0098769911385748,High,2025-01-02,3,Thursday,1,January
257,2025-01-02 04:00:00,SAT_B,-3179.7381399653696,-4946.791965395461,1397.9081107890015,5.722351675228329,2.4992743266635005,-0.5726218981388058,4,0.0050080734526298,High,2025-01-02,4,Thursday,1,January
258,2025-01-02 04:30:00,SAT_B,-4144.480947875549,3663.221552315901,1733.4538385660926,7.7703911871406195,11.7186892994223,-3.489346151572432,4,0.0021007392092354,Medium,2025-01-02,4,Thursday,1,January
259,2025-01-02 05:00:00,SAT_B,-5889.414103089747,732.7623256006018,-2063.354791774732,7.331180673932665,1.392613920182615,-1.0444952363086957,8,0.004045347709756,Medium,2025-01-02,5,Thursday,1,January
260,2025-01-02 05:30:00,SAT_B,-5049.042128804975,572.5064108288097,-1607.5100293670178,13.528214961582169,13.172060131309062,1.825504385817524,7,0.0029511565741323,Medium,2025-01-02,5,Thursday,1,January
261,2025-01-02 06:00:00,SAT_B,-319.8954298798826,-1714.6094431946658,948.3689845235284,2.758215993858699,4.580420282490176,2.904834471430746,5,0.0058894377562993,High,2025-01-02,6,Thursday,1,January
262,2025-01-02 06:30:00,SAT_B,-6489.911041263422,-6739.343673152846,808.7094241748587,18.86422494449201,10.093680581584248,-1.887952825347349,6,0.0088378981605254,High,2025-01-02,6,Thursday,1,January
263,2025-01-02 07:00:00,SAT_B,6481.493449725998,-6953.33589597531,212.72730198065483,13.214312439782988,0.422638890509355,-4.420276673519263,8,0.002567131359808,Medium,2025-01-02,7,Thursday,1,January
264,2025-01-02 07:30:00,SAT_B,-1858.6442985441208,-3185.3866457355493,1595.9835668552214,4.30133799870721,11.842131689759936,3.33614604111197,0,0.0085480296523547,High,2025-01-02,7,Thursday,1,January
